ID,Label,Type,Image,birthPlaceLabel,copybirthplace,coordinate location,coordinate location 1,Final Latitude,coordinate location 2,Final Longitude,birthCountryLabel,deathPlaceLabel,deathCountryLabel,Samengestelde werkplaatsen,Samengestelde woonplaatsen,Bijhorendland,BijhorendlandLabel,CopyID,Latitude,Longitude
Q123600982,Cathérine Joséphine Mesnage,Person,,Brussel,City of Brussels,"50.846666666666664,4.351666666666667",50.846666666666664,50.846666666666664,4.351666666666667,4.351666666666667,België,Kortrijk,België,,,,,Q123600982,,
Q118189670,Cecilia Sarah De Lisle,Person,,Edinburgh,Edinburgh,"55.95333333333333,-3.1891666666666665",55.95333333333333,55.95333333333333,-3.1891666666666665,-3.1891666666666665,Verenigd Koninkrijk,Londen,Verenigd Koninkrijk,,,,,Q118189670,,
Q136759797,Charles Adolphe De Waele,Person,,Roubaix,Roubaix,"50.69,3.1816666666667",50.69,50.69,3.1816666666667,3.1816666666667,Frankrijk,Klerken,België,,,,,Q136759797,,
Q56174577,Charles Alban Buckler,Person,,,,,,,,,,,,,,,,Q56174577,,
Q1877721,Charles Carton,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Carton.jpg,Pittem,Pittem,"50.983333333333,3.2666666666667",50.983333333333,50.983333333333,3.2666666666667,3.2666666666667,België,Brugge,België,,,,,Q1877721,,
Q2715338,Charles Delcour,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Membres%20du%20Minist%C3%A8re%20%28Delcour%29.jpg,Dolhain,Limbourg,"50.6122,5.9403",50.6122,50.6122,5.9403,5.9403,België,Leuven,België,,,,,Q2715338,,
Q120640333,Charles Denys,Person,,,,,,,,,,,,,,,,Q120640333,,
Q136805616,Charles François Joseph Soudan,Person,,Aalter,Aalter,"51.083333333333,3.45",51.083333333333,51.083333333333,3.45,3.45,België,Gent,België,,,,,Q136805616,,
Q661733,Charles Gillès de Pelichy,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q661733,,
Q125472556,Charles Grant Edmonstone,Person,,Dumbarton,Dumbarton,"55.948611111111,-4.5472222222222",55.948611111111,55.948611111111,-4.5472222222222,-4.5472222222222,Verenigd Koninkrijk,Pietermaritzburg,Zuid-Afrika,,,,,Q125472556,,
Q5006521,Charles Hodgson Fowler,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Church%20of%20St%20Oswald%20-%20detail%20of%20stained%20glass%20window%20depicting%20church%20architect%2C%20Charles%20Hodgson%20Fowler%20%28cropped%29.jpg,Nottinghamshire,Nottinghamshire,"53.166666666667,-1",53.166666666667,53.166666666667,-1,-1,Verenigd Koninkrijk,Durham,Verenigd Koninkrijk,,,,,Q5006521,,
Q122974430,Charles Joseph Pagliano,Person,,,,,,,,,,,,,,,,Q122974430,,
Q119040354,Charles Joseph Vercauteren,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q119040354,,
Q115817919,Charles Louis Goemaere,Person,,Meulebeke,Meulebeke,"50.9497,3.2869",50.9497,50.9497,3.2869,3.2869,België,Ruiselede,België,,,,,Q115817919,,
Q122971101,Charles Louis Poublon,Person,,Wevelgem,Wevelgem,"50.8081,3.1839",50.8081,50.8081,3.1839,3.1839,België,Kortrijk,België,,,,,Q122971101,,
Q55233295,Charles Van Cauwenberghe,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20van%20Cauwenberghe.%20Photograph%20by%20J.C.%20Jaeger.%20Wellcome%20V0028110.jpg,Wortegem-Petegem,Wortegem-Petegem,"50.8536,3.5183",50.8536,50.8536,3.5183,3.5183,België,Gent,België,,,,,Q55233295,,
Q3538623,Charles van Caloen,Person,http://commons.wikimedia.org/wiki/Special:FilePath/PM%20161806%20B%20Loppem%20%28Charles%20van%20Caloen%29.jpg,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q3538623,,
Q120555811,Charles-Jean De Mulié,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q120555811,,
Q1149378,"Charlotte Fitzalan-Howard, Duchess of Norfolk",Person,http://commons.wikimedia.org/wiki/Special:FilePath/Charlotte%20Sophia%2C%20Countess%20of%20Surrey%20%281788-1870%29%2C%20by%20studio%20of%20Sir%20Thomas%20Lawrence.jpg,Londen,London,"51.507222222222,-0.1275",51.507222222222,51.507222222222,-0.1275,-0.1275,Verenigd Koninkrijk,Londen,Verenigd Koninkrijk,,,,,Q1149378,,
Q122974373,Clara Andrews,Person,,,,,,,,,,,,,,,,Q122974373,,
Q115104760,Clementia Hiers,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Clementia%20Hiers%20%28Hendrik%20De%20Pondt%2C%201878%29.jpg,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q115104760,,
Q116510419,Colette Virginie Parvost,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q116510419,,
Q2457997,Constant Hansen,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Hansen%2C%20Constant%20Jacob%20%281833-1910%29%3B%20letterkundige%20en%20hoofdbibliothecaris%20stadsbibliotheek%20Antwerpen%2C%20Haeck%2C%20Leopold%2C%20Felixarchief%2C%2012%209296%20recto%20%28cropped%29.jpg,Vlissingen,Vlissingen,"51.45,3.5833333333333",51.45,51.45,3.5833333333333,3.5833333333333,Nederland,Brasschaat,België,,,,,Q2457997,,
Q115819047,Constant Van Coillie,Person,,Hooglede,Hooglede,"50.9781,3.0817",50.9781,50.9781,3.0817,3.0817,België,Kortrijk,België,,,,,Q115819047,,
Q115816445,Constantin Lagae,Person,,Roeselare,Arrondissement of Roeselare,"50.946667,3.123333",50.946667,50.946667,3.123333,3.123333,België,,,,,,,Q115816445,,
Q115837593,Constantin Thoma,Person,,Oostende,Ostend,"51.225833333333334,2.9194444444444443",51.225833333333334,51.225833333333334,2.9194444444444443,2.9194444444444443,België,Oostende,België,,,,,Q115837593,,
Q115837342,Constantinus Roelandts,Person,,Ingelmunster,Ingelmunster,"50.9208,3.2533",50.9208,50.9208,3.2533,3.2533,België,Dikkebus,België,,,,,Q115837342,,
Q115839443,Constantinus Van Zieleghem,Person,,Tielt,Arrondissement of Tielt,"51,3.3",51,51,3.3,3.3,België,Brugge,België,,,,,Q115839443,,
Q113466955,Cordelia Van de Wiele,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Cordelia%20Van%20de%20Wiele%20-%20secretaresse%20Guido%20Gezelle.jpg,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q113466955,,
Q120793054,Cuthbert Robinson,Person,,Middlesex,Middlesex,"51.5,-0.41666666666667",51.5,51.5,-0.41666666666667,-0.41666666666667,Verenigd Koninkrijk,Londen,Verenigd Koninkrijk,,,,,Q120793054,,
Q98322098,Cyriel Delaere,Person,,Lendelede,Lendelede,"50.8858,3.2372",50.8858,50.8858,3.2372,3.2372,België,Leffinge,België,,,,,Q98322098,,
Q122884757,Cyril James Weale,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Q5125864,Verenigd Koninkrijk,,,,,Q122884757,,
Q122779793,Delphine Frederica Marie Blancke,Person,,Dadizele,Dadizele,"50.8506,3.0975",50.8506,50.8506,3.0975,3.0975,België,Dadizele,België,,,,,Q122779793,,
Q118998471,Denis Auguste Julien Roger,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q118998471,,
Q115834834,Desideer Meersseman,Person,,Geluveld,Geluveld,"50.8339,2.9939",50.8339,50.8339,2.9939,2.9939,België,Moorsele,België,,,,,Q115834834,,
Q120556534,Desiderius De Pau,Person,,Maldegem,Maldegem,"51.2089,3.4464",51.2089,51.2089,3.4464,3.4464,België,Maldegem,België,,,,,Q120556534,,
Q118733026,Domenico Macry Correale,Person,,Siderno,Siderno,"38.266666666667,16.3",38.266666666667,38.266666666667,16.3,16.3,Italië,Siderno,Italië,,,,,Q118733026,,
Q126113249,Domenico Pisani,Person,,Palmata,Palmata,"43.91605,10.54721",43.91605,43.91605,10.54721,10.54721,Italië,Dublin,Ierland,,,,,Q126113249,,
Q117244211,Dymphna Gezelle,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Foto%20Dymphna%20Gezelle%20%282%29.jpg,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Leuven,België,,,,,Q117244211,,
Q55911879,Désiré Claes,Person,,Neerlinter,Linter,"50.8,5.05",50.8,50.8,5.05,5.05,België,Namen,België,,,,,Q55911879,,
Q115836065,Edezius Goormachtigh,Person,,Dottenijs,Dottignies,"50.7272,3.3031",50.7272,50.7272,3.3031,3.3031,België,Luik,België,,,,,Q115836065,,
Q377071,Edgar Tinel,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Tinel%201911.jpg,Sinaai,Sinaai,"51.1592,4.0442",51.1592,51.1592,4.0442,4.0442,België,Brussel,België,,,,,Q377071,,
Q122903342,Edith-Cathare Smith,Person,,Londen,London,"51.507222222222,-0.1275",51.507222222222,51.507222222222,-0.1275,-0.1275,Verenigd Koninkrijk,Marylebone,Verenigd Koninkrijk,,,,,Q122903342,,
Q120718341,Edmond Amand Constant Lecompte,Person,,Wervik,Wervik,"50.7797,3.04",50.7797,50.7797,3.04,3.04,België,,,,,,,Q120718341,,
Q136762833,Edmond Antoine Marie Gilleman,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q136762833,,
Q118120867,Edmond De Plancke,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q118120867,,
Q13575367,Edmond Denys,Person,,Roeselare,Arrondissement of Roeselare,"50.946667,3.123333",50.946667,50.946667,3.123333,3.123333,België,Lichtervelde,België,,,,,Q13575367,,
Q136759995,Edmond Désiré Deckmyn,Person,,Roeselare,Arrondissement of Roeselare,"50.946667,3.123333",50.946667,50.946667,3.123333,3.123333,België,Brussel,België,,,,,Q136759995,,
Q115820636,Edmond Neut,Person,,Gent,Ghent,"51.05361111111111,3.725277777777778",51.05361111111111,51.05361111111111,3.725277777777778,3.725277777777778,België,Kandy,Sri Lanka,,,,,Q115820636,,
Q115836962,Edmond Soenen,Person,,Wingene,Wingene,"51.05,3.2666666666667",51.05,51.05,3.2666666666667,3.2666666666667,België,Brugge,België,,,,,Q115836962,,
Q4902927,Edmond Van Hee,Person,,Lo,Province of Lodi,"45.316666666667,9.5",45.316666666667,45.316666666667,9.5,9.5,België,Veurne,België,,,,,Q4902927,,
Q18533827,Edmond Van der Straeten,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Edmond%20Van%20der%20Straeten%201895%20barcode%20910000105444.jpg,Oudenaarde,Oudenaarde,"50.85,3.6",50.85,50.85,3.6,3.6,België,Oudenaarde,België,,,,,Q18533827,,
Q119690392,Edmond Wallays,Person,,Leffinge,Löffingen,"47.883888888889,8.3436111111111",47.883888888889,47.883888888889,8.3436111111111,8.3436111111111,België,Q7683408,Maleisië,,,,,Q119690392,,
Q118792556,Edmund Benedict Hicks,Person,,Emsworth,Emsworth,"40.512222222222,-80.095555555556",40.512222222222,40.512222222222,-80.095555555556,-80.095555555556,Verenigd Koninkrijk,Nantes,Frankrijk,,,,,Q118792556,,
,,,,,,"40.51007,-80.0945",40.51007,40.51007,-80.0945,-80.0945,,,,,,,,,,
Q122963358,Edouard Amand Justin Marie Neut,Person,,Gent,Ghent,"51.05361111111111,3.725277777777778",51.05361111111111,51.05361111111111,3.725277777777778,3.725277777777778,België,Brugge,België,,,,,Q122963358,,
Q120442396,Edouard François Huys,Person,,Geluwe,Geluwe,"50.81,3.0775",50.81,50.81,3.0775,3.0775,België,Poperinge,België,,,,,Q120442396,,
,,,,,,"50.810721,3.077446",50.810721,50.810721,3.077446,3.077446,,,,,,,,,,
Q120721942,Edouard Lietaer,Person,,,,,,,,,,,,,,,,Q120721942,,
Q115839320,Edouardus Vyncke,Person,,Beveren,Beveren,"51.2,4.25",51.2,51.2,4.25,4.25,België,Kortrijk,België,,,,,Q115839320,,
Q120550899,Eduard De Jonghe,Person,,Pittem,Pittem,"50.983333333333,3.2666666666667",50.983333333333,50.983333333333,3.2666666666667,3.2666666666667,België,Izegem,België,,,,,Q120550899,,
Q115839353,Eduard Verraes,Person,,Menen,Menen,"50.795555555556,3.1216666666667",50.795555555556,50.795555555556,3.1216666666667,3.1216666666667,België,Tielt,België,,,,,Q115839353,,
Q122963909,Eduardus Edmondus Van Wtberghe,Person,,Poperinge,Poperinge,"50.8547,2.7256",50.8547,50.8547,2.7256,2.7256,België,Poperinge,België,,,,,Q122963909,,
Q2345694,Edward De Gryse,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20De%20Gryse%20-%20priester-deken%20-%20Kortrijk.jpg,Roeselare,Arrondissement of Roeselare,"50.946667,3.123333",50.946667,50.946667,3.123333,3.123333,België,Kortrijk,België,,,,,Q2345694,,
Q115979952,Edward Declercq,Person,,Lauwe,Yablonovka,"51.05833333,46.02083333",51.05833333,51.05833333,46.02083333,46.02083333,België,Kortrijk,België,,,,,Q115979952,,
,,,,,,"51.058055555556,46.016666666667",51.058055555556,51.058055555556,46.016666666667,46.016666666667,,,,,,,,,,
Q2360914,Edward Gailliard,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q2360914,,
Q13575404,Edward Van Even,Person,http://commons.wikimedia.org/wiki/Special:FilePath/EdwardVanEven.jpg,Leuven,Arrondissement of Leuven,"50.9,4.8",50.9,50.9,4.8,4.8,België,Leuven,België,,,,,Q13575404,,
Q113925472,Edward Van Robays,Person,,Egem,Pittem,"50.983333333333,3.2666666666667",50.983333333333,50.983333333333,3.2666666666667,3.2666666666667,België,Indië,,,,,,Q113925472,,
Q110039219,Edward Verschelde,Person,,Otegem,Otegem,"50.8072,3.4194",50.8072,50.8072,3.4194,3.4194,België,Kuurne,België,,,,,Q110039219,,
Q119217748,Edward Vlietinck,Person,,Oostende,Ostend,"51.225833333333334,2.9194444444444443",51.225833333333334,51.225833333333334,2.9194444444444443,2.9194444444444443,België,Berchem,België,,,,,Q119217748,,
Q123697088,Edward William Fulker,Person,,"Hawthorn Hill, Berkshire","Hawthorn Hill, Berkshire",,,,,,Verenigd Koninkrijk,East Preston,Verenigd Koninkrijk,,,,,Q123697088,,
Q116621171,Elisa Robinson,Person,,Londen,London,"51.507222222222,-0.1275",51.507222222222,51.507222222222,-0.1275,-0.1275,Verenigd Koninkrijk,Brugge,België,,,,,Q116621171,,
Q121078322,Elisabeth Josèphe Thérèse van den Broeck,Person,,Sint-Niklaas,Sint-Niklaas,"51.164444444444,4.1391666666667",51.164444444444,51.164444444444,4.1391666666667,4.1391666666667,België,Kortrijk,België,,,,,Q121078322,,
Q116689485,Elisabeth Latham,Person,,Killarney,Killarney,"49.1833,-99.6628",49.1833,49.1833,-99.6628,-99.6628,Ierland,Brugge,België,,,,,Q116689485,,
Q117229438,Elodie De Beer,Person,,Elene,Elene,"50.8889,3.81",50.8889,50.8889,3.81,3.81,België,Etterbeek,België,,,,,Q117229438,,
Q125859018,Elvina Marie Verbeke,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q125859018,,
Q122791049,Emfrentiana De Backere,Person,,Heusden,Heusden,"51.69975,5.16598",51.69975,51.69975,5.16598,5.16598,Nederland,Gent,België,,,,,Q122791049,,
Q115815852,Emiel De Brabandere,Person,,Tielt,Arrondissement of Tielt,"51,3.3",51,51,3.3,3.3,België,Berck,Frankrijk,,,,,Q115815852,,
Q116679969,Emiel De Visschere,Person,,Ruddervoorde,Ruddervoorde,"51.0956,3.2056",51.0956,51.0956,3.2056,3.2056,België,Brugge,België,,,,,Q116679969,,
Q13576607,Emiel Demonie,Person,,Roeselare,Arrondissement of Roeselare,"50.946667,3.123333",50.946667,50.946667,3.123333,3.123333,België,Brugge,België,,,,,Q13576607,,
Q2183646,Emiel Lauwers,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Emiel%20Lauwers%20-%20Kortrijk%20-%20Belgi%C3%AB.jpg,Ingelmunster,Ingelmunster,"50.9208,3.2533",50.9208,50.9208,3.2533,3.2533,België,Kortrijk,België,,,,,Q2183646,,
Q115835605,Emiel Minne,Person,,Tielt,Arrondissement of Tielt,"51,3.3",51,51,3.3,3.3,België,Brugge,België,,,,,Q115835605,,
Q122915335,Emiel Van Den Berghe,Person,,,,,,,,,,,,,,,,Q122915335,,
Q115811038,Emile Dambre,Person,,Vlamertinge,Ypres,"50.850833333333334,2.885",50.850833333333334,50.850833333333334,2.885,2.885,België,Oostkamp,België,,,,,Q115811038,,
Q120900509,Emile Florimond Herman Van Biervliet,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Mortsel,België,,,,,Q120900509,,
Q120644522,Emile Henri Adolphe Descamps,Person,,Wormhout,Wormhout,"50.882777777778,2.4677777777778",50.882777777778,50.882777777778,2.4677777777778,2.4677777777778,Frankrijk,Groot-Sinten,Frankrijk,,,,,Q120644522,,
Q115825992,Emile Tillieux,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Ieper,België,,,,,Q115825992,,
Q115808465,Emile Vandale,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Nottingham,Verenigd Koninkrijk,,,,,Q115808465,,
Q122831483,Emilie Marie Justine Demonie,Person,,Roeselare,Arrondissement of Roeselare,"50.946667,3.123333",50.946667,50.946667,3.123333,3.123333,België,Roeselare,België,,,,,Q122831483,,
Q113486838,Emilie van Outryve d'Ydewalle,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Marke,België,,,,,Q113486838,,
Q117227040,Emily Jane Martin,Person,,Londen,London,"51.507222222222,-0.1275",51.507222222222,51.507222222222,-0.1275,-0.1275,Verenigd Koninkrijk,Londen,Verenigd Koninkrijk,,,,,Q117227040,,
Q117226377,Emma Crombet,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q117226377,,
Q1334711,Emmanuel Hiel,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Hiel%2C%20Emmanuel%20%281834-1899%29%3B%20dichter%20en%20schrijver%2C%20Nauwens%2C%20Joseph%2C%20Felixarchief%2C%2012%2012840.jpg,Sint-Gillis-bij-Dendermonde,Sint-Gillis-bij-Dendermonde,"51.0194,4.1111",51.0194,51.0194,4.1111,4.1111,België,Schaarbeek,België,,,,,Q1334711,,
Q1334711,Emmanuel Hiel,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Hiel%2C%20Emmanuel%20%281834-1899%29%3B%20dichter%20en%20schrijver%2C%20Nauwens%2C%20Joseph%2C%20Felixarchief%2C%2012%2012840.jpg,Dendermonde,Dendermonde,"51.03123,4.0981",51.03123,51.03123,4.0981,4.0981,België,Schaarbeek,België,,,,,Q1334711,,
Q120855316,Ernest Albin Smith,Person,,Londen,London,"51.507222222222,-0.1275",51.507222222222,51.507222222222,-0.1275,-0.1275,Verenigd Koninkrijk,Brisbane,Australië,,,,,Q120855316,,
Q125282135,Ernest Edouard Marie Eeman,Person,,,,,,,,,,,,,,,,Q125282135,,
Q3080591,Ernest Marie Joseph Martin Michel van Caloen,Person,,Loppem,Loppem,"51.1542,3.1903",51.1542,51.1542,3.1903,3.1903,België,Brugge,België,,,,,Q3080591,,
Q62080181,Ernest Rembry,Person,,Moorsele,Moorsele,"50.8403,3.1636",50.8403,50.8403,3.1636,3.1636,België,Brugge,België,,,,,Q62080181,,
Q125275288,Ernestine De Seille,Person,,Aalter,Aalter,"51.083333333333,3.45",51.083333333333,51.083333333333,3.45,3.45,België,Brugge,België,,,,,Q125275288,,
Q125352256,Ernestine Francisca Marie Van Langermeersch,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,,,,,,,Q125352256,,
Q132321245,Esther Martine Eugénie Clémence Marie Ghislaine De Zitter,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Roeselare,België,,,,,Q132321245,,
Q42196616,Eugeen de Lepeleer,Person,,Sint-Maria-Oudenhove,Sint-Maria-Oudenhove,"50.8333,3.7961",50.8333,50.8333,3.7961,3.7961,België,Gent,België,,,,,Q42196616,,
Q2546317,Eugeen van Oye,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Eugeen%20van%20Oye%20-%20Statue%20in%20Gistel.jpg,Torhout,Torhout,"51.06612448136476,3.10136976770668",51.06612448136476,51.06612448136476,3.10136976770668,3.10136976770668,België,Gistel,België,,,,,Q2546317,,
Q57197744,Eugeen-Karel Van Steenkiste,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q57197744,,
Q123414143,Eugenie Marie Delbaere,Person,,Ardooie,Ardooie,"50.966666666667,3.1833333333333",50.966666666667,50.966666666667,3.1833333333333,3.1833333333333,België,,,,,,,Q123414143,,
Q120556695,Eugène Charles Jean Valentin de Peñaranda,Person,,Brussel,City of Brussels,"50.846666666666664,4.351666666666667",50.846666666666664,50.846666666666664,4.351666666666667,4.351666666666667,België,Brugge,België,,,,,Q120556695,,
Q56036023,Eugène Cortyl,Person,,,,,,,,,,Hazebroek,Frankrijk,,,,,Q56036023,,
Q123052123,Eugénie Barbe Peel,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q123052123,,
Q116621789,Eugénie De Neve,Person,,Heist,Heist,"53.65,9.65",53.65,53.65,9.65,9.65,België,Heist,België,,,,,Q116621789,,
Q115814591,Evarist De Boeck,Person,,Hofstade,Hofstade,"50.96,4.0344",50.96,50.96,4.0344,4.0344,België,Eindhout,België,,,,,Q115814591,,
Q115855636,Febronie Lemettre,Person,,Lendelede,Lendelede,"50.8858,3.2372",50.8858,50.8858,3.2372,3.2372,België,Brugge,België,,,,,Q115855636,,
Q2770967,Felix Achille de Bethune,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Brugge,België,,,,,Q2770967,,
